X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
0.441205,51.956349,0,0,10720,68.3,2016/07/16 23:25:47,,,,,,,,,,,,,,,,,,,,,
0.441248,51.956391,0,0,10721,68.5,2016/07/16 23:25:48,,,,,,,,,,,,,,,,,,,,,
0.441301,51.956438,0,0,10722,68.8,2016/07/16 23:25:49,,,,,,,,,,,,,,,,,,,,,
0.441345,51.956482,0,0,10723,69,2016/07/16 23:25:50,,,,,,,,,,,,,,,,,,,,,
0.441387,51.956532,0,0,10724,69.2,2016/07/16 23:25:51,,,,,,,,,,,,,,,,,,,,,
0.441427,51.956588,0,0,10725,69.4,2016/07/16 23:25:52,,,,,,,,,,,,,,,,,,,,,
0.441463,51.956638,0,0,10726,69.6,2016/07/16 23:25:53,,,,,,,,,,,,,,,,,,,,,
0.441502,51.956688,0,0,10727,69.7,2016/07/16 23:25:54,,,,,,,,,,,,,,,,,,,,,
0.441538,51.956736,0,0,10728,69.8,2016/07/16 23:25:55,,,,,,,,,,,,,,,,,,,,,
0.44157,51.956781,0,0,10729,69.9,2016/07/16 23:25:56,,,,,,,,,,,,,,,,,,,,,
0.441602,51.956835,0,0,10730,70.1,2016/07/16 23:25:57,,,,,,,,,,,,,,,,,,,,,
0.441633,51.956887,0,0,10731,70.2,2016/07/16 23:25:58,,,,,,,,,,,,,,,,,,,,,
0.441676,51.956943,0,0,10732,70.2,2016/07/16 23:25:59,,,,,,,,,,,,,,,,,,,,,
0.441715,51.957003,0,0,10733,70.3,2016/07/16 23:26:00,,,,,,,,,,,,,,,,,,,,,
0.441762,51.957058,0,0,10734,70.4,2016/07/16 23:26:01,,,,,,,,,,,,,,,,,,,,,
0.441806,51.957103,0,0,10735,70.3,2016/07/16 23:26:02,,,,,,,,,,,,,,,,,,,,,
0.441853,51.957164,0,0,10736,70.3,2016/07/16 23:26:03,,,,,,,,,,,,,,,,,,,,,
0.441903,51.957223,0,0,10737,70.3,2016/07/16 23:26:04,,,,,,,,,,,,,,,,,,,,,
0.441946,51.957276,0,0,10738,70.2,2016/07/16 23:26:05,,,,,,,,,,,,,,,,,,,,,
0.441981,51.957331,0,0,10739,70.2,2016/07/16 23:26:06,,,,,,,,,,,,,,,,,,,,,
0.442036,51.957385,0,0,10740,70.1,2016/07/16 23:26:07,,,,,,,,,,,,,,,,,,,,,
0.442076,51.957434,0,0,10741,70,2016/07/16 23:26:08,,,,,,,,,,,,,,,,,,,,,
0.442124,51.957478,0,0,10742,70,2016/07/16 23:26:09,,,,,,,,,,,,,,,,,,,,,
0.442164,51.957527,0,0,10743,69.9,2016/07/16 23:26:10,,,,,,,,,,,,,,,,,,,,,
0.442226,51.957576,0,0,10744,69.8,2016/07/16 23:26:11,,,,,,,,,,,,,,,,,,,,,
0.44228,51.957622,0,0,10745,69.8,2016/07/16 23:26:12,,,,,,,,,,,,,,,,,,,,,
0.442334,51.957667,0,0,10746,69.7,2016/07/16 23:26:13,,,,,,,,,,,,,,,,,,,,,
0.442395,51.957715,0,0,10747,69.6,2016/07/16 23:26:14,,,,,,,,,,,,,,,,,,,,,
0.442439,51.95776,0,0,10748,69.6,2016/07/16 23:26:15,,,,,,,,,,,,,,,,,,,,,
0.442515,51.957804,0,0,10749,69.5,2016/07/16 23:26:16,,,,,,,,,,,,,,,,,,,,,
0.44258,51.957848,0,0,10750,69.4,2016/07/16 23:26:17,,,,,,,,,,,,,,,,,,,,,
0.442654,51.957894,0,0,10751,69.3,2016/07/16 23:26:18,,,,,,,,,,,,,,,,,,,,,
0.442737,51.957939,0,0,10752,69.3,2016/07/16 23:26:19,,,,,,,,,,,,,,,,,,,,,
0.442806,51.957987,0,0,10753,69.4,2016/07/16 23:26:20,,,,,,,,,,,,,,,,,,,,,
0.442863,51.958039,0,0,10754,69.5,2016/07/16 23:26:21,,,,,,,,,,,,,,,,,,,,,
0.44294,51.958083,0,0,10755,69.5,2016/07/16 23:26:22,,,,,,,,,,,,,,,,,,,,,
0.443012,51.958128,0,0,10756,69.6,2016/07/16 23:26:23,,,,,,,,,,,,,,,,,,,,,
0.443079,51.958179,0,0,10757,69.6,2016/07/16 23:26:24,,,,,,,,,,,,,,,,,,,,,
0.443148,51.958222,0,0,10758,69.6,2016/07/16 23:26:25,,,,,,,,,,,,,,,,,,,,,
0.44322,51.958271,0,0,10759,69.7,2016/07/16 23:26:26,,,,,,,,,,,,,,,,,,,,,
0.443287,51.958315,0,0,10760,69.8,2016/07/16 23:26:27,,,,,,,,,,,,,,,,,,,,,
0.443338,51.95836,0,0,10761,69.9,2016/07/16 23:26:28,,,,,,,,,,,,,,,,,,,,,
0.443408,51.958401,0,0,10762,69.9,2016/07/16 23:26:29,,,,,,,,,,,,,,,,,,,,,
0.443449,51.958452,0,0,10763,70.1,2016/07/16 23:26:30,,,,,,,,,,,,,,,,,,,,,
0.443539,51.958495,0,0,10764,70.1,2016/07/16 23:26:31,,,,,,,,,,,,,,,,,,,,,
0.443621,51.958546,0,0,10765,70.2,2016/07/16 23:26:32,,,,,,,,,,,,,,,,,,,,,
0.443696,51.958609,0,0,10766,70.4,2016/07/16 23:26:33,,,,,,,,,,,,,,,,,,,,,
0.443763,51.958654,0,0,10767,70.5,2016/07/16 23:26:34,,,,,,,,,,,,,,,,,,,,,
0.443815,51.958706,0,0,10768,70.6,2016/07/16 23:26:35,,,,,,,,,,,,,,,,,,,,,
0.443879,51.958751,0,0,10769,70.7,2016/07/16 23:26:36,,,,,,,,,,,,,,,,,,,,,
0.443947,51.958791,0,0,10770,70.5,2016/07/16 23:26:37,,,,,,,,,,,,,,,,,,,,,
0.444031,51.958828,0,0,10771,70.3,2016/07/16 23:26:38,,,,,,,,,,,,,,,,,,,,,
0.444104,51.958874,0,0,10772,70.2,2016/07/16 23:26:39,,,,,,,,,,,,,,,,,,,,,
0.44418,51.958909,0,0,10773,70,2016/07/16 23:26:40,,,,,,,,,,,,,,,,,,,,,
0.444237,51.958922,0,0,10774,69.8,2016/07/16 23:26:41,,,,,,,,,,,,,,,,,,,,,
0.444301,51.958966,0,0,10775,69.7,2016/07/16 23:26:42,,,,,,,,,,,,,,,,,,,,,
0.444358,51.959019,0,0,10776,69.5,2016/07/16 23:26:43,,,,,,,,,,,,,,,,,,,,,
0.444454,51.959071,0,0,10777,69.3,2016/07/16 23:26:44,,,,,,,,,,,,,,,,,,,,,
0.444513,51.959124,0,0,10778,69.2,2016/07/16 23:26:45,,,,,,,,,,,,,,,,,,,,,
0.444581,51.95918,0,0,10779,69,2016/07/16 23:26:46,,,,,,,,,,,,,,,,,,,,,
0.444667,51.959234,0,0,10780,68.8,2016/07/16 23:26:47,,,,,,,,,,,,,,,,,,,,,
0.444746,51.959296,0,0,10781,68.5,2016/07/16 23:26:48,,,,,,,,,,,,,,,,,,,,,
0.444821,51.959359,0,0,10782,68.4,2016/07/16 23:26:49,,,,,,,,,,,,,,,,,,,,,
0.444898,51.959416,0,0,10783,68.2,2016/07/16 23:26:50,,,,,,,,,,,,,,,,,,,,,
0.444962,51.959446,0,0,10784,68,2016/07/16 23:26:51,,,,,,,,,,,,,,,,,,,,,
0.445048,51.959491,0,0,10785,67.8,2016/07/16 23:26:52,,,,,,,,,,,,,,,,,,,,,
0.445142,51.959545,0,0,10786,67.6,2016/07/16 23:26:53,,,,,,,,,,,,,,,,,,,,,
0.445232,51.959606,0,0,10787,67.5,2016/07/16 23:26:54,,,,,,,,,,,,,,,,,,,,,
0.445331,51.959653,0,0,10788,67.4,2016/07/16 23:26:55,,,,,,,,,,,,,,,,,,,,,
0.445416,51.959696,0,0,10789,67.3,2016/07/16 23:26:56,,,,,,,,,,,,,,,,,,,,,
0.445509,51.959738,0,0,10790,67.1,2016/07/16 23:26:57,,,,,,,,,,,,,,,,,,,,,
0.445585,51.9598,0,0,10791,67,2016/07/16 23:26:58,,,,,,,,,,,,,,,,,,,,,
0.445676,51.959844,0,0,10792,66.8,2016/07/16 23:26:59,,,,,,,,,,,,,,,,,,,,,
0.445775,51.959887,0,0,10793,66.6,2016/07/16 23:27:00,,,,,,,,,,,,,,,,,,,,,
0.445865,51.959927,0,0,10794,66.4,2016/07/16 23:27:01,,,,,,,,,,,,,,,,,,,,,
0.44597,51.959965,0,0,10795,66.2,2016/07/16 23:27:02,,,,,,,,,,,,,,,,,,,,,
0.44608,51.959997,0,0,10796,66,2016/07/16 23:27:03,,,,,,,,,,,,,,,,,,,,,
0.446173,51.960043,0,0,10797,65.9,2016/07/16 23:27:04,,,,,,,,,,,,,,,,,,,,,
0.446264,51.960088,0,0,10798,65.8,2016/07/16 23:27:05,,,,,,,,,,,,,,,,,,,,,
0.446361,51.960128,0,0,10799,65.6,2016/07/16 23:27:06,,,,,,,,,,,,,,,,,,,,,
0.44643,51.960173,0,0,10800,65.5,2016/07/16 23:27:07,,,,,,,,,,,,,,,,,,,,,
0.446503,51.96021,0,0,10801,65.3,2016/07/16 23:27:08,,,,,,,,,,,,,,,,,,,,,
0.446587,51.960248,0,0,10802,65.2,2016/07/16 23:27:09,,,,,,,,,,,,,,,,,,,,,
0.446673,51.960284,0,0,10803,65,2016/07/16 23:27:10,,,,,,,,,,,,,,,,,,,,,
0.446744,51.960331,0,0,10804,64.9,2016/07/16 23:27:11,,,,,,,,,,,,,,,,,,,,,
0.446804,51.960376,0,0,10805,64.9,2016/07/16 23:27:12,,,,,,,,,,,,,,,,,,,,,
0.446892,51.960419,0,0,10806,64.7,2016/07/16 23:27:13,,,,,,,,,,,,,,,,,,,,,
0.446978,51.960455,0,0,10807,64.5,2016/07/16 23:27:14,,,,,,,,,,,,,,,,,,,,,
0.447063,51.960518,0,0,10808,64.4,2016/07/16 23:27:15,,,,,,,,,,,,,,,,,,,,,
0.447146,51.960572,0,0,10809,64.5,2016/07/16 23:27:16,,,,,,,,,,,,,,,,,,,,,
0.44724,51.960623,0,0,10810,64.6,2016/07/16 23:27:17,,,,,,,,,,,,,,,,,,,,,
0.447339,51.960679,0,0,10811,64.6,2016/07/16 23:27:18,,,,,,,,,,,,,,,,,,,,,
0.447413,51.96073,0,0,10812,64.7,2016/07/16 23:27:19,,,,,,,,,,,,,,,,,,,,,
0.447495,51.960771,0,0,10813,64.8,2016/07/16 23:27:20,,,,,,,,,,,,,,,,,,,,,
0.447567,51.960818,0,0,10814,64.9,2016/07/16 23:27:21,,,,,,,,,,,,,,,,,,,,,
0.44764,51.960866,0,0,10815,64.9,2016/07/16 23:27:22,,,,,,,,,,,,,,,,,,,,,
0.447615,51.960939,0,0,10816,65.2,2016/07/16 23:27:23,,,,,,,,,,,,,,,,,,,,,
0.447694,51.960993,0,0,10817,65.3,2016/07/16 23:27:24,,,,,,,,,,,,,,,,,,,,,
0.44777,51.961053,0,0,10818,65.5,2016/07/16 23:27:25,,,,,,,,,,,,,,,,,,,,,
0.447845,51.961101,0,0,10819,65.5,2016/07/16 23:27:26,,,,,,,,,,,,,,,,,,,,,
0.447915,51.961143,0,0,10820,65.6,2016/07/16 23:27:27,,,,,,,,,,,,,,,,,,,,,
0.448006,51.961187,0,0,10821,65.6,2016/07/16 23:27:28,,,,,,,,,,,,,,,,,,,,,
0.448077,51.961223,0,0,10822,65.5,2016/07/16 23:27:29,,,,,,,,,,,,,,,,,,,,,
0.448159,51.961272,0,0,10823,65.4,2016/07/16 23:27:30,,,,,,,,,,,,,,,,,,,,,
0.448265,51.961321,0,0,10824,65.2,2016/07/16 23:27:31,,,,,,,,,,,,,,,,,,,,,
0.448358,51.961369,0,0,10825,65.1,2016/07/16 23:27:32,,,,,,,,,,,,,,,,,,,,,
0.448416,51.961409,0,0,10826,65,2016/07/16 23:27:33,,,,,,,,,,,,,,,,,,,,,
0.448516,51.961461,0,0,10827,64.8,2016/07/16 23:27:34,,,,,,,,,,,,,,,,,,,,,
0.448525,51.961526,0,0,10828,64.9,2016/07/16 23:27:35,,,,,,,,,,,,,,,,,,,,,
0.448558,51.96158,0,0,10829,64.9,2016/07/16 23:27:36,,,,,,,,,,,,,,,,,,,,,
0.448596,51.961646,0,0,10830,64.8,2016/07/16 23:27:37,,,,,,,,,,,,,,,,,,,,,
0.448634,51.961702,0,0,10831,64.8,2016/07/16 23:27:38,,,,,,,,,,,,,,,,,,,,,
0.448678,51.961763,0,0,10832,64.8,2016/07/16 23:27:39,,,,,,,,,,,,,,,,,,,,,
0.448713,51.961822,0,0,10833,64.8,2016/07/16 23:27:40,,,,,,,,,,,,,,,,,,,,,
0.448743,51.961887,0,0,10834,64.8,2016/07/16 23:27:41,,,,,,,,,,,,,,,,,,,,,
0.44878,51.961943,0,0,10835,64.8,2016/07/16 23:27:42,,,,,,,,,,,,,,,,,,,,,
0.448824,51.961999,0,0,10836,64.7,2016/07/16 23:27:43,,,,,,,,,,,,,,,,,,,,,
0.448849,51.962054,0,0,10837,64.7,2016/07/16 23:27:44,,,,,,,,,,,,,,,,,,,,,
0.44889,51.962113,0,0,10838,64.7,2016/07/16 23:27:45,,,,,,,,,,,,,,,,,,,,,
0.448935,51.96217,0,0,10839,64.6,2016/07/16 23:27:46,,,,,,,,,,,,,,,,,,,,,
0.448973,51.962226,0,0,10840,64.5,2016/07/16 23:27:47,,,,,,,,,,,,,,,,,,,,,
0.449012,51.962291,0,0,10841,64.4,2016/07/16 23:27:48,,,,,,,,,,,,,,,,,,,,,
0.449059,51.962352,0,0,10842,64.4,2016/07/16 23:27:49,,,,,,,,,,,,,,,,,,,,,
0.449102,51.962411,0,0,10843,64.3,2016/07/16 23:27:50,,,,,,,,,,,,,,,,,,,,,
0.449136,51.962476,0,0,10844,64.3,2016/07/16 23:27:51,,,,,,,,,,,,,,,,,,,,,
0.449185,51.962535,0,0,10845,64.2,2016/07/16 23:27:52,,,,,,,,,,,,,,,,,,,,,
0.44922,51.962591,0,0,10846,64.2,2016/07/16 23:27:53,,,,,,,,,,,,,,,,,,,,,
0.449257,51.96265,0,0,10847,64.2,2016/07/16 23:27:54,,,,,,,,,,,,,,,,,,,,,
0.449291,51.962717,0,0,10848,64.2,2016/07/16 23:27:55,,,,,,,,,,,,,,,,,,,,,
0.449341,51.962773,0,0,10849,64.2,2016/07/16 23:27:56,,,,,,,,,,,,,,,,,,,,,
0.449392,51.962828,0,0,10850,64.1,2016/07/16 23:27:57,,,,,,,,,,,,,,,,,,,,,
0.449439,51.962878,0,0,10851,64.1,2016/07/16 23:27:58,,,,,,,,,,,,,,,,,,,,,
0.449483,51.962927,0,0,10852,64.2,2016/07/16 23:27:59,,,,,,,,,,,,,,,,,,,,,
0.449525,51.962979,0,0,10853,64.3,2016/07/16 23:28:00,,,,,,,,,,,,,,,,,,,,,
0.44957,51.963029,0,0,10854,64.4,2016/07/16 23:28:01,,,,,,,,,,,,,,,,,,,,,
0.449622,51.963078,0,0,10855,64.5,2016/07/16 23:28:02,,,,,,,,,,,,,,,,,,,,,
0.449677,51.96312,0,0,10856,64.6,2016/07/16 23:28:03,,,,,,,,,,,,,,,,,,,,,
0.449737,51.963174,0,0,10857,64.7,2016/07/16 23:28:04,,,,,,,,,,,,,,,,,,,,,
0.449779,51.963223,0,0,10858,64.9,2016/07/16 23:28:05,,,,,,,,,,,,,,,,,,,,,
0.449825,51.963282,0,0,10859,65,2016/07/16 23:28:06,,,,,,,,,,,,,,,,,,,,,
0.449869,51.963327,0,0,10860,65.1,2016/07/16 23:28:07,,,,,,,,,,,,,,,,,,,,,
0.449909,51.963386,0,0,10861,65.3,2016/07/16 23:28:08,,,,,,,,,,,,,,,,,,,,,
0.449955,51.963445,0,0,10862,65.5,2016/07/16 23:28:09,,,,,,,,,,,,,,,,,,,,,
0.449979,51.963501,0,0,10863,65.6,2016/07/16 23:28:10,,,,,,,,,,,,,,,,,,,,,
0.449991,51.963558,0,0,10864,65.8,2016/07/16 23:28:11,,,,,,,,,,,,,,,,,,,,,
0.450007,51.963612,0,0,10865,66,2016/07/16 23:28:12,,,,,,,,,,,,,,,,,,,,,
0.450072,51.963695,0,0,10866,66.2,2016/07/16 23:28:13,,,,,,,,,,,,,,,,,,,,,
0.450112,51.963759,0,0,10867,66.4,2016/07/16 23:28:14,,,,,,,,,,,,,,,,,,,,,
0.450124,51.963803,0,0,10868,66.6,2016/07/16 23:28:15,,,,,,,,,,,,,,,,,,,,,
0.450145,51.963859,0,0,10869,66.8,2016/07/16 23:28:16,,,,,,,,,,,,,,,,,,,,,
0.450151,51.963916,0,0,10870,67.1,2016/07/16 23:28:17,,,,,,,,,,,,,,,,,,,,,
0.450186,51.963957,0,0,10871,67.3,2016/07/16 23:28:18,,,,,,,,,,,,,,,,,,,,,
0.450212,51.964007,0,0,10872,67.5,2016/07/16 23:28:19,,,,,,,,,,,,,,,,,,,,,
0.450242,51.964069,0,0,10873,67.7,2016/07/16 23:28:20,,,,,,,,,,,,,,,,,,,,,
0.450267,51.964191,0,0,10874,68.3,2016/07/16 23:28:21,,,,,,,,,,,,,,,,,,,,,
0.450295,51.964246,0,0,10875,68.5,2016/07/16 23:28:22,,,,,,,,,,,,,,,,,,,,,
0.450303,51.96432,0,0,10876,68.9,2016/07/16 23:28:23,,,,,,,,,,,,,,,,,,,,,
0.450334,51.964372,0,0,10877,69.1,2016/07/16 23:28:24,,,,,,,,,,,,,,,,,,,,,
0.450363,51.9644,0,0,10878,69.2,2016/07/16 23:28:25,,,,,,,,,,,,,,,,,,,,,
0.450386,51.964435,0,0,10879,69.3,2016/07/16 23:28:26,,,,,,,,,,,,,,,,,,,,,
0.450383,51.964467,0,0,10880,69.5,2016/07/16 23:28:27,,,,,,,,,,,,,,,,,,,,,
0.450406,51.964534,0,0,10881,69.8,2016/07/16 23:28:28,,,,,,,,,,,,,,,,,,,,,
0.450402,51.964595,0,0,10882,70,2016/07/16 23:28:29,,,,,,,,,,,,,,,,,,,,,
0.450413,51.964681,0,0,10883,70.1,2016/07/16 23:28:30,,,,,,,,,,,,,,,,,,,,,
0.45045,51.964732,0,0,10884,70.1,2016/07/16 23:28:31,,,,,,,,,,,,,,,,,,,,,
0.450459,51.964821,0,0,10885,70.1,2016/07/16 23:28:32,,,,,,,,,,,,,,,,,,,,,
0.450487,51.964881,0,0,10886,70.1,2016/07/16 23:28:33,,,,,,,,,,,,,,,,,,,,,
0.450521,51.964967,0,0,10887,70.1,2016/07/16 23:28:34,,,,,,,,,,,,,,,,,,,,,
0.450544,51.965031,0,0,10888,70.1,2016/07/16 23:28:35,,,,,,,,,,,,,,,,,,,,,
0.450558,51.965086,0,0,10889,70.1,2016/07/16 23:28:36,,,,,,,,,,,,,,,,,,,,,
0.450581,51.965143,0,0,10890,70.1,2016/07/16 23:28:37,,,,,,,,,,,,,,,,,,,,,
0.450614,51.965202,0,0,10891,70,2016/07/16 23:28:38,,,,,,,,,,,,,,,,,,,,,
0.450611,51.965263,0,0,10892,70.1,2016/07/16 23:28:39,,,,,,,,,,,,,,,,,,,,,
0.450636,51.965312,0,0,10893,70.1,2016/07/16 23:28:40,,,,,,,,,,,,,,,,,,,,,
0.450653,51.965368,0,0,10894,70.1,2016/07/16 23:28:41,,,,,,,,,,,,,,,,,,,,,
0.450666,51.96543,0,0,10895,70.1,2016/07/16 23:28:42,,,,,,,,,,,,,,,,,,,,,
0.450705,51.965477,0,0,10896,70.1,2016/07/16 23:28:43,,,,,,,,,,,,,,,,,,,,,
0.450729,51.96553,0,0,10897,70.1,2016/07/16 23:28:44,,,,,,,,,,,,,,,,,,,,,
0.450739,51.965581,0,0,10898,70.1,2016/07/16 23:28:45,,,,,,,,,,,,,,,,,,,,,
0.450743,51.965634,0,0,10899,70.2,2016/07/16 23:28:46,,,,,,,,,,,,,,,,,,,,,
0.450772,51.965685,0,0,10900,70.2,2016/07/16 23:28:47,,,,,,,,,,,,,,,,,,,,,
0.450774,51.965738,0,0,10901,70.3,2016/07/16 23:28:48,,,,,,,,,,,,,,,,,,,,,
0.450788,51.965788,0,0,10902,70.3,2016/07/16 23:28:49,,,,,,,,,,,,,,,,,,,,,
0.450798,51.96584,0,0,10903,70.4,2016/07/16 23:28:50,,,,,,,,,,,,,,,,,,,,,
0.450784,51.96589,0,0,10904,70.5,2016/07/16 23:28:51,,,,,,,,,,,,,,,,,,,,,
0.450793,51.96595,0,0,10905,70.6,2016/07/16 23:28:52,,,,,,,,,,,,,,,,,,,,,
0.45079,51.966011,0,0,10906,70.7,2016/07/16 23:28:53,,,,,,,,,,,,,,,,,,,,,
0.450788,51.966064,0,0,10907,70.8,2016/07/16 23:28:54,,,,,,,,,,,,,,,,,,,,,
0.450786,51.966125,0,0,10908,70.9,2016/07/16 23:28:55,,,,,,,,,,,,,,,,,,,,,
0.450777,51.966187,0,0,10909,71,2016/07/16 23:28:56,,,,,,,,,,,,,,,,,,,,,
0.450777,51.966243,0,0,10910,71.1,2016/07/16 23:28:57,,,,,,,,,,,,,,,,,,,,,
0.450774,51.966297,0,0,10911,71.1,2016/07/16 23:28:58,,,,,,,,,,,,,,,,,,,,,
0.450764,51.966363,0,0,10912,71.2,2016/07/16 23:28:59,,,,,,,,,,,,,,,,,,,,,
0.450753,51.966422,0,0,10913,71.2,2016/07/16 23:29:00,,,,,,,,,,,,,,,,,,,,,
0.450746,51.966475,0,0,10914,71.2,2016/07/16 23:29:01,,,,,,,,,,,,,,,,,,,,,
0.450708,51.966539,0,0,10915,71.3,2016/07/16 23:29:02,,,,,,,,,,,,,,,,,,,,,
0.450668,51.966599,0,0,10916,71.4,2016/07/16 23:29:03,,,,,,,,,,,,,,,,,,,,,
0.450617,51.966653,0,0,10917,71.5,2016/07/16 23:29:04,,,,,,,,,,,,,,,,,,,,,
0.450564,51.966697,0,0,10918,71.6,2016/07/16 23:29:05,,,,,,,,,,,,,,,,,,,,,
0.450522,51.966749,0,0,10919,71.7,2016/07/16 23:29:06,,,,,,,,,,,,,,,,,,,,,
0.450467,51.966793,0,0,10920,71.9,2016/07/16 23:29:07,,,,,,,,,,,,,,,,,,,,,
0.450409,51.966842,0,0,10921,72,2016/07/16 23:29:08,,,,,,,,,,,,,,,,,,,,,
0.450342,51.966891,0,0,10922,72.2,2016/07/16 23:29:09,,,,,,,,,,,,,,,,,,,,,
0.450288,51.966938,0,0,10923,72.3,2016/07/16 23:29:10,,,,,,,,,,,,,,,,,,,,,
0.450252,51.966983,0,0,10924,72.4,2016/07/16 23:29:11,,,,,,,,,,,,,,,,,,,,,
0.450208,51.967033,0,0,10925,72.5,2016/07/16 23:29:12,,,,,,,,,,,,,,,,,,,,,
0.450174,51.967094,0,0,10926,72.6,2016/07/16 23:29:13,,,,,,,,,,,,,,,,,,,,,
0.450134,51.967144,0,0,10927,72.6,2016/07/16 23:29:14,,,,,,,,,,,,,,,,,,,,,
0.450099,51.967197,0,0,10928,72.5,2016/07/16 23:29:15,,,,,,,,,,,,,,,,,,,,,
0.45007,51.967242,0,0,10929,72.5,2016/07/16 23:29:16,,,,,,,,,,,,,,,,,,,,,
0.450034,51.967307,0,0,10930,72.5,2016/07/16 23:29:17,,,,,,,,,,,,,,,,,,,,,
0.45001,51.967371,0,0,10931,72.5,2016/07/16 23:29:18,,,,,,,,,,,,,,,,,,,,,
0.449983,51.967434,0,0,10932,72.4,2016/07/16 23:29:19,,,,,,,,,,,,,,,,,,,,,
0.44995,51.967501,0,0,10933,72.4,2016/07/16 23:29:20,,,,,,,,,,,,,,,,,,,,,
0.449942,51.967571,0,0,10934,72.3,2016/07/16 23:29:21,,,,,,,,,,,,,,,,,,,,,
0.449961,51.967618,0,0,10935,72.2,2016/07/16 23:29:22,,,,,,,,,,,,,,,,,,,,,
0.449981,51.967695,0,0,10936,72,2016/07/16 23:29:23,,,,,,,,,,,,,,,,,,,,,
0.450011,51.967745,0,0,10937,71.8,2016/07/16 23:29:24,,,,,,,,,,,,,,,,,,,,,
0.450036,51.967803,0,0,10938,71.6,2016/07/16 23:29:25,,,,,,,,,,,,,,,,,,,,,
0.450056,51.967868,0,0,10939,71.4,2016/07/16 23:29:26,,,,,,,,,,,,,,,,,,,,,
0.450093,51.967934,0,0,10940,71.1,2016/07/16 23:29:27,,,,,,,,,,,,,,,,,,,,,
0.450118,51.967985,0,0,10941,70.9,2016/07/16 23:29:28,,,,,,,,,,,,,,,,,,,,,
0.450144,51.968043,0,0,10942,70.7,2016/07/16 23:29:29,,,,,,,,,,,,,,,,,,,,,
0.450177,51.968098,0,0,10943,70.5,2016/07/16 23:29:30,,,,,,,,,,,,,,,,,,,,,
0.450212,51.968155,0,0,10944,70.2,2016/07/16 23:29:31,,,,,,,,,,,,,,,,,,,,,
0.450244,51.968213,0,0,10945,70,2016/07/16 23:29:32,,,,,,,,,,,,,,,,,,,,,
0.450284,51.968267,0,0,10946,69.7,2016/07/16 23:29:33,,,,,,,,,,,,,,,,,,,,,
0.450333,51.968322,0,0,10947,69.4,2016/07/16 23:29:34,,,,,,,,,,,,,,,,,,,,,
0.450398,51.968366,0,0,10948,69,2016/07/16 23:29:35,,,,,,,,,,,,,,,,,,,,,
0.450471,51.968402,0,0,10949,68.8,2016/07/16 23:29:36,,,,,,,,,,,,,,,,,,,,,
0.450566,51.968431,0,0,10950,68.8,2016/07/16 23:29:37,,,,,,,,,,,,,,,,,,,,,
0.450653,51.968459,0,0,10951,68.8,2016/07/16 23:29:38,,,,,,,,,,,,,,,,,,,,,
0.450731,51.968478,0,0,10952,68.8,2016/07/16 23:29:39,,,,,,,,,,,,,,,,,,,,,
0.450811,51.968489,0,0,10953,68.8,2016/07/16 23:29:40,,,,,,,,,,,,,,,,,,,,,
0.45088,51.968503,0,0,10954,68.8,2016/07/16 23:29:41,,,,,,,,,,,,,,,,,,,,,
0.450924,51.968513,0,0,10955,68.8,2016/07/16 23:29:42,,,,,,,,,,,,,,,,,,,,,
0.450971,51.968522,0,0,10956,68.8,2016/07/16 23:29:43,,,,,,,,,,,,,,,,,,,,,
0.45104,51.968533,0,0,10957,68.9,2016/07/16 23:29:45,,,,,,,,,,,,,,,,,,,,,
0.451116,51.968529,0,0,10958,68.9,2016/07/16 23:29:47,,,,,,,,,,,,,,,,,,,,,
0.451195,51.968523,0,0,10959,69,2016/07/16 23:29:49,,,,,,,,,,,,,,,,,,,,,
0.451243,51.968511,0,0,10960,69,2016/07/16 23:29:51,,,,,,,,,,,,,,,,,,,,,
0.451269,51.968479,0,0,10961,69,2016/07/16 23:30:02,,,,,,,,,,,,,,,,,,,,,
0.451321,51.968434,0,0,10962,69,2016/07/16 23:30:04,,,,,,,,,,,,,,,,,,,,,
0.451358,51.968408,0,0,10963,69,2016/07/16 23:30:05,,,,,,,,,,,,,,,,,,,,,
0.451406,51.968382,0,0,10964,68.9,2016/07/16 23:30:06,,,,,,,,,,,,,,,,,,,,,
0.451463,51.968358,0,0,10965,68.9,2016/07/16 23:30:07,,,,,,,,,,,,,,,,,,,,,
0.451544,51.968337,0,0,10966,68.8,2016/07/16 23:30:08,,,,,,,,,,,,,,,,,,,,,
0.45162,51.968309,0,0,10967,68.7,2016/07/16 23:30:09,,,,,,,,,,,,,,,,,,,,,
0.451677,51.968287,0,0,10968,68.7,2016/07/16 23:30:10,,,,,,,,,,,,,,,,,,,,,
0.451746,51.968265,0,0,10969,68.6,2016/07/16 23:30:11,,,,,,,,,,,,,,,,,,,,,
0.451829,51.968245,0,0,10970,68.4,2016/07/16 23:30:12,,,,,,,,,,,,,,,,,,,,,
0.451903,51.968231,0,0,10971,68.3,2016/07/16 23:30:13,,,,,,,,,,,,,,,,,,,,,
0.451964,51.968249,0,0,10972,68.3,2016/07/16 23:30:14,,,,,,,,,,,,,,,,,,,,,
